Date,Close/Last,Volume,Open,High,Low
05/16/2023,$10.41,3958206,$10.80,$10.84,$10.38
05/15/2023,$10.85,5389668,$10.69,$11.10,$10.545
05/12/2023,$10.70,8213481,$11.05,$11.6294,$10.45
05/11/2023,$10.93,3744424,$11.26,$11.485,$10.82
05/10/2023,$11.26,3128699,$11.28,$11.45,$11.08
05/09/2023,$11.11,4673632,$11.14,$11.28,$10.9064
05/08/2023,$11.35,6168332,$11.38,$11.56,$11.24
05/05/2023,$11.29,5054649,$11.12,$11.445,$10.97
05/04/2023,$10.96,8061294,$12.12,$12.12,$10.835
05/03/2023,$12.01,8619350,$11.814,$12.42,$11.26
05/02/2023,$12.54,6201912,$12.79,$12.79,$12.23
05/01/2023,$12.94,3920853,$13.31,$13.41,$12.78
04/28/2023,$13.22,5541609,$13.16,$13.275,$12.67
04/27/2023,$13.31,5740354,$12.86,$13.50,$12.86
04/26/2023,$12.59,6491048,$13.19,$13.215,$12.305
04/25/2023,$13.89,4091906,$14.13,$14.4891,$13.84
04/24/2023,$14.21,3357923,$13.92,$14.295,$13.55
04/21/2023,$14.01,4016972,$13.82,$14.27,$13.54
04/20/2023,$13.82,4058964,$13.25,$13.865,$13.19
04/19/2023,$13.63,5445688,$14.07,$14.07,$13.48
04/18/2023,$14.27,2975307,$14.69,$14.735,$14.12
04/17/2023,$14.68,4132512,$14.06,$14.92,$14.06
04/14/2023,$14.05,3436601,$14.01,$14.28,$13.69
04/13/2023,$14.04,5455519,$13.435,$14.115,$13.10
04/12/2023,$13.07,2719499,$13.73,$13.81,$13.04
04/11/2023,$13.44,2256673,$13.25,$13.57,$13.11
04/10/2023,$13.21,3002684,$12.63,$13.22,$12.63
04/06/2023,$12.68,3525362,$13.10,$13.115,$12.555
04/05/2023,$13.16,3347381,$13.45,$13.77,$12.615
04/04/2023,$13.74,2899918,$13.53,$13.76,$13.23
04/03/2023,$13.62,3492104,$14.05,$14.12,$13.44
03/31/2023,$13.84,4315166,$13.38,$14.0293,$13.2713
03/30/2023,$13.25,4903002,$13.67,$13.90,$13.235
03/29/2023,$13.07,6091972,$12.40,$13.25,$12.04
03/28/2023,$12.20,3453241,$12.34,$12.42,$12.03
03/27/2023,$12.39,3044419,$12.67,$12.7199,$12.155
03/24/2023,$12.41,3068741,$12.38,$12.605,$12.19
