Date,Close/Last,Volume,Open,High,Low
12/09/2022,$5.87,12864,$6.21,$6.22,$5.87
12/08/2022,$6.08,7096,$6.20,$6.24,$6.0001
12/07/2022,$6.06,9560,$6.17,$6.17,$6.0027
12/06/2022,$6.12,15191,$6.20,$6.562,$6.11
12/05/2022,$6.23,23328,$6.47,$6.6192,$6.23
12/02/2022,$6.57,32133,$6.40,$6.67,$6.3886
12/01/2022,$6.35,70475,$6.3405,$6.8492,$6.34
11/30/2022,$6.45,19394,$6.49,$6.50,$6.32
11/29/2022,$6.45,16327,$6.305,$6.45,$6.2328
11/28/2022,$6.37,11713,$6.18,$6.47,$6.16
11/25/2022,$6.30,3898,$6.39,$6.39,$6.1526
11/23/2022,$6.38,8465,$6.16,$6.43,$6.16
11/22/2022,$6.25,12095,$6.37,$6.398,$6.2056
11/21/2022,$6.28,16547,$6.41,$6.45,$6.0401
11/18/2022,$6.45,10706,$6.34,$6.45,$6.22
11/17/2022,$6.26,11105,$6.15,$6.39,$6.1101
11/16/2022,$6.21,10992,$6.37,$6.37,$6.1146
11/15/2022,$6.29,34795,$6.37,$6.5499,$6.28
11/14/2022,$6.28,17546,$6.42,$6.50,$6.13
11/11/2022,$6.50,30119,$6.27,$6.50,$6.10
11/10/2022,$6.30,17465,$6.03,$6.30,$6.03
11/09/2022,$5.76,24357,$6.15,$6.20,$5.7452
11/08/2022,$6.24,11409,$6.34,$6.4624,$6.1776
11/07/2022,$6.39,12449,$6.35,$6.47,$6.20
11/04/2022,$6.40,15244,$6.11,$6.42,$6.11
11/03/2022,$6.24,23220,$6.21,$6.39,$6.10
11/02/2022,$6.24,38694,$6.68,$6.68,$6.23
11/01/2022,$6.63,38806,$6.8092,$6.84,$6.5636
10/31/2022,$6.70,79785,$6.78,$7.20,$6.57
10/28/2022,$6.79,49526,$7.00,$7.00,$6.5401
10/27/2022,$6.63,15244,$6.69,$6.89,$6.55
10/26/2022,$6.68,22500,$6.54,$6.94,$6.53
10/25/2022,$6.76,86988,$6.64,$6.8391,$6.50
10/24/2022,$6.64,15985,$6.68,$6.68,$6.25
10/21/2022,$6.71,36524,$6.61,$6.86,$6.42
10/20/2022,$6.65,12356,$6.60,$6.72,$6.5497
10/19/2022,$6.54,34210,$6.40,$6.72,$6.40
10/18/2022,$6.41,25803,$6.69,$6.75,$6.3001
10/17/2022,$6.39,16406,$6.36,$6.56,$6.27
10/14/2022,$6.23,10974,$6.26,$6.47,$6.23
