Date,Close/Last,Volume,Open,High,Low
05/25/2023,$47.00,1688409,$49.30,$49.30,$46.20
05/24/2023,$48.80,1708578,$50.00,$50.80,$48.00
05/23/2023,$50.30,1219732,$50.90,$51.40,$49.80
05/22/2023,$51.20,1400935,$50.30,$52.10,$49.60
05/19/2023,$50.30,1068197,$50.90,$50.90,$49.60
05/18/2023,$50.70,1069149,$50.80,$51.60,$49.90
05/17/2023,$51.00,1393770,$49.70,$51.50,$48.70
05/16/2023,$49.60,1191101,$51.00,$51.40,$49.40
05/15/2023,$51.40,1211506,$51.00,$52.40,$50.30
05/12/2023,$52.00,1339475,$52.70,$53.20,$50.75
05/11/2023,$53.40,1389160,$54.20,$54.80,$51.90
05/10/2023,$54.90,1456841,$56.00,$56.10,$53.95
05/09/2023,$55.40,1877275,$58.10,$59.50,$55.30
05/08/2023,$59.00,1703611,$58.30,$60.30,$57.60
05/05/2023,$58.90,2847934,$61.00,$61.10,$56.60
05/04/2023,$59.20,2500746,$58.40,$60.50,$57.20
05/03/2023,$57.40,2505716,$54.10,$58.20,$54.10
05/02/2023,$55.00,1623975,$56.70,$57.40,$53.201
05/01/2023,$56.50,2034123,$55.30,$56.90,$53.75
04/28/2023,$55.00,1897557,$54.60,$55.40,$53.40
04/27/2023,$53.70,2101513,$52.20,$55.60,$51.62
04/26/2023,$51.90,1427512,$51.80,$53.20,$50.50
04/25/2023,$51.50,3303825,$49.40,$53.40,$49.20
04/24/2023,$49.60,2238440,$49.00,$50.30,$46.40
04/21/2023,$49.90,1397323,$49.40,$50.70,$49.10
04/20/2023,$49.70,1029582,$50.00,$50.20,$48.85
04/19/2023,$51.00,1281397,$49.50,$51.70,$49.20
04/18/2023,$50.50,1373233,$52.30,$52.30,$49.80
04/17/2023,$52.00,1621308,$52.40,$53.00,$51.30
04/14/2023,$51.20,3599803,$57.40,$57.60,$49.00
04/13/2023,$54.60,2048541,$54.80,$56.60,$53.90
04/12/2023,$53.40,3362075,$56.20,$57.40,$53.40
04/11/2023,$54.30,3663042,$54.50,$56.30,$52.50
04/10/2023,$52.40,5057573,$47.70,$53.70,$47.40
04/06/2023,$49.00,10155480,$44.501,$51.557,$43.10
04/05/2023,$40.50,3065722,$40.70,$40.90,$39.40
04/04/2023,$39.10,9039955,$40.80,$44.50,$38.80
04/03/2023,$51.10,3361657,$49.90,$51.45,$49.40
03/31/2023,$50.10,1900329,$49.10,$50.55,$48.70
03/30/2023,$49.70,2023354,$51.10,$51.60,$48.65
03/29/2023,$50.00,2809784,$51.40,$52.084,$48.30
03/28/2023,$51.50,8981147,$45.10,$55.00,$44.60
03/27/2023,$45.50,2031445,$45.10,$45.80,$43.00
03/24/2023,$44.70,1052826,$44.00,$45.40,$43.80
03/23/2023,$44.70,1945151,$44.40,$46.80,$43.40
03/22/2023,$43.40,3144660,$47.30,$47.50,$43.10
03/21/2023,$44.10,2084708,$43.30,$44.458,$42.115
03/20/2023,$42.70,1758134,$42.50,$43.80,$41.40
03/17/2023,$41.80,2743356,$43.00,$43.40,$41.078
03/16/2023,$43.90,2821776,$42.20,$46.50,$40.60
03/15/2023,$42.10,3632329,$45.30,$46.101,$41.50
03/14/2023,$46.40,6487131,$54.80,$55.10,$43.60
03/13/2023,$54.60,1551808,$54.40,$55.60,$52.40
03/10/2023,$53.80,1557472,$55.60,$56.20,$53.00
03/09/2023,$56.50,1617847,$57.40,$59.20,$55.60
03/08/2023,$58.40,1986214,$60.40,$61.25,$56.715
03/07/2023,$60.10,1622986,$62.30,$63.50,$60.00
03/06/2023,$62.50,2624275,$65.75,$67.50,$62.50
03/03/2023,$65.80,3406958,$62.00,$66.90,$61.40
03/02/2023,$61.00,2834106,$62.40,$63.70,$59.00
03/01/2023,$65.70,4117737,$68.00,$71.067,$64.60
02/28/2023,$71.40,11345850,$77.80,$85.30,$71.10
02/27/2023,$76.10,12267760,$63.10,$81.90,$61.90
02/24/2023,$62.00,2339822,$61.30,$62.399,$59.90
02/23/2023,$62.30,4214428,$62.90,$66.50,$59.10
02/22/2023,$62.60,6866723,$64.20,$67.90,$60.20
02/21/2023,$61.00,7351302,$54.70,$62.00,$54.40
02/17/2023,$52.40,2759237,$53.20,$55.30,$52.10
02/16/2023,$52.50,3208546,$52.40,$54.90,$50.50
02/15/2023,$51.70,4671332,$45.60,$52.70,$45.30
02/14/2023,$45.00,3619922,$45.50,$46.20,$43.90
02/13/2023,$46.80,2621943,$47.50,$49.10,$45.80
02/10/2023,$49.00,3867077,$52.10,$52.10,$46.40
02/09/2023,$53.60,2911332,$58.70,$58.80,$51.40
02/08/2023,$57.20,3142440,$61.20,$61.30,$56.10
02/07/2023,$61.80,4741097,$69.40,$69.60,$60.50
02/06/2023,$68.00,6251392,$63.10,$73.30,$60.50
02/03/2023,$60.80,5235336,$60.95,$67.70,$60.30
02/02/2023,$60.80,4969089,$62.80,$64.50,$59.30
02/01/2023,$57.10,3697092,$53.00,$57.95,$52.70
01/31/2023,$53.50,2188143,$51.00,$53.50,$50.00
01/30/2023,$50.10,3411683,$52.80,$53.40,$49.50
01/27/2023,$55.10,3346961,$52.50,$56.15,$51.01
01/26/2023,$52.80,2159775,$55.00,$56.099,$51.00
01/25/2023,$53.30,2297509,$54.30,$54.70,$52.80
01/24/2023,$55.00,2429390,$59.50,$59.50,$54.00
01/23/2023,$56.60,3409288,$55.30,$59.20,$54.20
01/20/2023,$55.20,3127194,$55.30,$58.05,$54.50
01/19/2023,$55.20,2973489,$54.70,$56.50,$52.60
01/18/2023,$56.50,6212542,$63.70,$65.50,$54.60
01/17/2023,$60.70,5760718,$53.70,$61.70,$50.60
01/13/2023,$50.60,2592032,$48.40,$51.40,$47.70
01/12/2023,$50.20,4196116,$50.90,$53.50,$47.40
01/11/2023,$49.20,5399497,$44.30,$49.80,$43.10
01/10/2023,$40.60,1284463,$39.10,$40.75,$39.10
01/09/2023,$39.30,1716403,$39.20,$40.20,$37.90
01/06/2023,$38.50,1530541,$39.80,$39.90,$37.70
01/05/2023,$39.60,1275743,$40.30,$40.60,$38.60
01/04/2023,$40.90,1799930,$40.00,$41.55,$38.40
01/03/2023,$39.30,2210050,$41.40,$43.90,$38.732
12/30/2022,$40.70,1845083,$40.40,$40.90,$39.00
12/29/2022,$41.40,2122535,$39.00,$41.90,$38.60
12/28/2022,$38.40,2974427,$40.10,$41.30,$38.10
12/27/2022,$40.30,2167651,$42.00,$42.10,$40.00
12/23/2022,$44.00,3031115,$47.00,$48.20,$43.10
12/22/2022,$49.10,5546140,$41.40,$49.80,$41.10
12/21/2022,$53.00,1960764,$51.40,$53.70,$50.50
12/20/2022,$50.80,2227384,$48.70,$51.50,$47.40
12/19/2022,$48.90,2949137,$52.30,$53.20,$47.80
12/16/2022,$53.10,2969453,$56.50,$57.30,$51.30
12/15/2022,$56.00,2870646,$56.00,$60.485,$55.30
12/14/2022,$57.50,2215595,$57.70,$58.80,$56.05
12/13/2022,$57.20,3493236,$65.00,$65.10,$55.30
12/12/2022,$59.50,1752382,$59.90,$60.00,$56.10
12/09/2022,$59.40,2315641,$60.50,$61.30,$58.10
12/08/2022,$60.70,3049639,$62.40,$67.00,$59.70
12/07/2022,$60.50,3923441,$67.70,$71.30,$60.00
12/06/2022,$67.50,2618812,$74.60,$74.80,$66.80
12/05/2022,$74.50,2831339,$81.80,$85.40,$74.10
12/02/2022,$81.70,3476565,$81.80,$86.30,$79.20
12/01/2022,$81.70,9670849,$72.90,$91.50,$72.10
11/30/2022,$72.30,4491375,$74.80,$74.80,$69.60
11/29/2022,$74.30,1631785,$72.90,$76.199,$70.80
11/28/2022,$73.30,1794644,$74.40,$74.40,$71.20
11/25/2022,$75.10,828764,$76.60,$77.40,$75.00
11/23/2022,$76.40,3750898,$73.50,$79.85,$72.80
